josep	10011111000101110010101001011001011011	1
furlough	100111110001011110101101110001100001000010	1
echoed	1001111100010111101000001010110	1
rancorous	1001111100010111110001110010101000	1
distribute	100111110001011100111010011000111111	1
sleepy	10011111000101011001101001100	1
http://www.ins.gov	1001111100010111100111010000	1
plight	10011111000101111100011100001111001	1
britain-homosexual-consent	10010111	1
portrayed	1001111100010111011010001100	1
sciences	10011111000101111010111010101110111	1
out-of-town	10011111000100110100101011000	1
advantages	100111110001011100000111111010101	1
falter	100111110001000000011110	1
jellyfish-choked	1001111100011010101110010110	1
disagreement	10011111000101111100101011011	1
hamas	1001111100010111010111110011110001010010	1
fox-open-border	1011010	1
wreckage	100111110001011111001111111111001	1
articulated	1001111100010010111001110001	1
mcgwire	10011111000101111000010100011000101000111010101	1
battlefield	1001111100010111000001111011000011010	1
soybean	1001111100010111110101110110100	1
ballooned	1001111100010111001000110111110101000	1
consultants	100111110001111100100100100011111	1
commonplace	100111110001110100110110010000	1
prospectuses	1001111100010111001101100111101010	1
competes	10011111000101110000011101100100100011100001011	1
cocaine	1001111100010111101011010001100111101	1
attendees	100111110001101010111001010	1
polluted	100111110001111101011110110	1
summoned	1001111100010111111111001101100001	1
shakes	100111110001011100000000111000011011101011	1
brokerage	1001111100011011100110010110001111	1
apportionment	100111110001011001111100	1
nyt20001027.1622.0218	10011111011010100000010010011010110	1
thankful	10011111000101110011101101101000111101	1
reducing	100111110001011110101001010110111001	1
mullah	100111110001011111101000100111100	1
fabric	100111110001011101010000110100101	1
('80s	1001111100010111100001010001100010100011101011	1
22:01:10	10011111011010100000010010011000000111100000110000000000000101001	1
tame	1001111100010001001110000010111	1
absolutely	1001111100010111001001011010011100100	1
second-smallest	1001111100010111110001110111111101111	1
marge	10011111000101110101000111011001	1
line-reading	10011111000101110010110000010011001	1
apw20001110.1844.0453	10011111011010100000010010100	1
duel	100111110001011111000110110000001	1
smashed	1001111100010111000101010000011	1
pricing	100111110001111100100011111110	1
c-75	10011111000101111111100100	1
sight	100111110001011101000000000001010	1
tournament	100111110001011111000100110111010010	1
':	10011111001011011011001000	1
accounting	100111110001001110011000011111	1
peeping	10011111001001110100010	1
protested	1001111100010111001010010111011	1
floor	100111110001011110100000000101001000	1
1800edt	100100101100	1
sunset	10011111000101111110100001001110	1
intend	1001111100010111001110110110100011111	1
models	100111110001011110010000010100011001110101011010100101010011110010010100101011011110	1
intent	1001111100010111100011110111111000	1
'n	10011111000100110010100111010	1
hawker	10011111000101111010100110110011	1
glass	10011111000101011011110010001	1
cincinnati	100111110001011110010000101001110000101	1
chain	10011111000101111011111000101111001101	1
whoever	10011111000101111110011000010001	1
activated	1001111100011001100100100	1
film's	1001111100010111001011011110001111011001101101000000	1
dominguez	10011111000101111010000000100011000	1
nyt20001222.2029.0326	1001111101101010000001001001100000011110000111	1
2000-2001	1001111100010111100111101010011001	1
piscataway	10011111000000	1
venice	100111110001011110100001011011110	1
aligned	100111110001001011100111001	1
communications-related	10011111000101111001110000000011001	1
dino-bird	1001111100010011111011000010000	1
platitudes	1001111100010111001101101101111011010	1
circumstances	1001111100010111101010010000001	1
veterans	100111110001011110100000100111110111	1
flatbed	1001111100010111000000111011000111001	1
refinance	100111110001011110111110000111100	1
consolidation	1001111100011110010100	1
spate	10011111000101111001011001110101	1
stays	10011111000101011110000	1
minute	10011111000101110011101100110011110110	1
tear	10011111000101111010000101101110	1
subway	100111110001100000011001000001000	1
depository	10011111000101110010010100001010	1
unaware	10011111000101111010110111000110000100000	1
apw20001018.1734.0654	10011111011010100000010010011000011101	1
somber	10011111001010110110101	1
exaggerator	100111110001011101111101111101101	1
prediction	100111110001111101000111001	1
lengthened	1001111100010111101010011100100001	1
heavyweight	1001111100010011001010011100	1
shirts	10011111000101111001000001010001100111010101101010010101001111001001010010101101110	1
frankfurter	10011111000101111000010100100010	1
educate	1001111100010111111110111	1
bb	10011111000100010100110011010010	1
8-week-old	100111110001011101001101100001	1
nyt20001012.1539.0165	100111110110101000000100100110000001111000001100011111011100	1
falling	10011111001000001001000	1
temperatures	100111110001011110010011011100100110100100	1
funeral	1001111100010111100101011100	1
11,000-pound	10011111000100101110011101	1
nyt20001228.2223.0362	1001111101101010000001001001100000011110010110	1
alone	1001111100010111100100001110100010110001101	1
brilliant	100111110001011100110110110111101100	1
sun-times	1001111100010111101100101100010011101100	1
$55.88	1001111100010111001001000010010001001001	1
114,673-vote	100111110001011110000110100011001	1
concealed	1001111100010111110010011111	1
love	10011111000101111110101011110011	1
bloody	1001111100010111111001101100	1
forefront	10011111000101111010101010011110000	1
darnell	1001111100010111111100001000000	1
get-up	100111110001011110010000111010001011000111	1
high-speed	1001111100010111001010110100010111000	1
everywhere	100111110001011010111000100011000000101	1
<fac-e6	1001111100010101101111001001	1
easiest	100111110001011100100010010100111101	1
behalf	1001111100010111101010101001111001	1
postgame	1001111100010111001110110011001111010	1
rebounding	100111110001011110001100110011101101	1
inflamed	10011111000101111010101111001100001101	1
impasse	10011111000101111100010100010100	1
stature	1001111100010111000011001011101101	1
nyt20001210.2233.0155	100111110110101000000100100110001000001	1
mauled	1001111100010111101010110000011001111	1
british-airways-sale	100100110011	1
34-31	100111110001011000011100100	1
listens	10011111000101111100101001100001	1
doomy	100111110001011100101101111000111101100110110100001	1
divided	1001111100010111100001010010000	1
undertook	10011111000101011110011011	1
five-year	100111110001011111010111011011	1
snaps	1001111100010111100000110010000010	1
louder	1001111100010111101000000000101001001011000010101	1
fueled	1001111100010111011011010011	1
sideline	10011111000101101011100010001100000011	1
revealed	10011111000111110010011111101110	1
sectors	1001111100010111100111000000001101	1
conscious	10011111000101111001000100011000010111001	1
wheelchair	10011111000110101011100100	1
ordinarily	100111110001001111000101001101101001	1
swollen	100111110001001000100000	1
skorea-workers-protest	110101	1
sell-off	10011111000101111000110111101111100	1
haute	100111110001011101010101010001	1
13:42:09	1001111101101010000001001001100000011110000011000000011111000	1
softwear	1001111100010111100100000101000110011101010110101001010100111100100101001010110110	1
avid	100111110001011110010111110001101110	1
haughty	10011111000101111000111011000000110	1
apw20001102.1223.0376	1001111101101010000001001001100000011110000011000000000000001100	1
troubles	100111110001111010001110	1
louisville	10011111000101100001110011	1
decreases	100111110001011100100000001000100110	1
aviv	10011111000110100101101100	1
djb	10011111000101111011101000101	1
orchestrating	1001111100010111100101100111011	1
decreased	10011111000101111000001010010001100	1
apw20001106.1252.0310	100111110110101000000100100110000001111000001100000110	1
mused	100111110001011111000111001010101	1
hop	100111110011001110010110001111	1
recipients	1001111100010100000011100110100	1
matches	10011111000101111100000010011	1
insomnia	100111110001100111011100000001001010011	1
compelled	1001111100010111111001001001011011	1
drilling	1001111100010111100100010001100001011101	1
in-laws	100111110001011110011100000000111	1
maintaining	10011111000101110110111110	1
shouted	100111110001011100100101101001110011	1
$2,500	100111110001011010010010011101	1
nyt20001229.2047.0291	1001111101101010000001001001011	1
frankly	100111110001011110100000001010010	1
peacekeepers	10011111000101111000111110000101	1
decreed	1001111100010111000101110110	1
pooh-poohing	1001111100010111110001110111000110	1
breakthrough	10011111000101110100000000000100	1
entering	1001111100011111001011101110011000	1
sexually	1001111100010111011111100011100001000	1
disasters	100111110001011100100011011111010101	1
apw20001120.1450.0376	100111110110101000000100100110000001111000001100000000000000000	1
contained	10011111000101111010101100101111110	1
washington,	100111110001011110000100101001000	1
nyt20001019.2136.0319	10011111011010100000010010011000000111100000101000	1
nyt-12-17-00	110111110100	1
bankruptcy	10011111000101101001001001111	1
315,000	10011111000110111101110101	1
dodgers	100111110001011110010000101100010111	1
apw20001124.1811.0405	10011111011010100000010010011000000111101001	1
incentives	1001111100010111001111000000100001011	1
plea	100111110001011110001000110100001010	1
training	1001111100010111100100110100110000100	1
collapsing	1001111100010101000000	1
minidress	1001111100011101010110011101111	1
kathleen	1001111100010111100100001000100011000	1
overachieving	100111110001011000100110000	1
thurmond	10011111000100001001111100	1
top-heavy	100111110001011100100011110110001101	1
saving	10011111000101111011110101011010100	1
13:40:39	100111110110101000000100100110000001111000001100000111	1
clause	100111110001011111000100110111011100	1
fund-raiser	1001111100010111100110001110101	1
submit	1001111100010111001000000111010000	1
tamara	1001111100010111110010011010111	1
sayed	10011111000101110000100000010100110	1
structured	1001111100010111110010101100	1
runways	1001111100100111010000	1
teacher	1001111100010111100010010000101	1
separatists	100111110001011100110010011010	1
realization	100111110001010001011110	1
infected	1001111100010111101111101000001001101111100	1
structures	100111110001011101111111110100	1
cite	1001111100010111010100011101101	1
williams	100111110001011110000101000110001010001110100	1
slasher	100111110001011101111110001110000101	1
apw20001204.2149.0765	10011111011010100000010010011000000011	1
snatch	10011111000101111001010000011100100100	1
herds	1001111100010001000001000011	1
specialists	1001111100010111101011101000110001100	1
ivanov	100111110001011111100100010010010100	1
rosalinda	1001111100010111110101101101010	1
opens	10011111000101000100010101011100100	1
heave	100111110001101000011001110	1
illness	1001111100010101100110100111	1
raines	10011111010011110100001011101	1
considerably	1001111100010110111011000100	1
nyt20001214.1824.0331	100111110110101000000100100110000001111000001100000000000000100000101	1
10-19	100111110100000011110001010010011001101101110011011010000100010011100	1
prestigious	10011111000101111000010100011000101000111011	1
fashionable	10011111000111100001000	1
43rd	10011111000101111001011100010101100001	1
20:02:05	10011111011010100000010010011000000111100000110000000000000010010101	1
destroy	10011111000110000001100100000101	1
vandals	10011111000101110010001111011000111	1
europeans	10011111000101111010000010011111010	1
butterfly	10011111000101111010110001001100011100	1
46.5	10011111000101111100011100101011	1
46.1	10011111000101111100011011000001	1
firestone	1001111100010010010011000	1
printed	1001111100010110101110001000110000000	1
slurred	10011111000101110000000011100001101110100	1
grueling	10011111000100111001100001110	1
infections	1001111100010101000110111	1
two-part	100111110001111100110110001101011000011	1
30,000	100111110001001000010011010	1
madison	10011111000111010011011001001	1
bright	100111110001011111101010011000010	1
nyt20001011.2209.0444	10011111011111	1
22:02:08	1001111101101010000001001001100000101	1
liberation	100111110001000011101110000	1
guarded	1001111100010011100110000110	1
suitcases	1001111100010111100111101110001111101	1
freezing	10011111000101111001001111101001111110	1
red-carpet	10011111000100100011010110100	1
roger	100111110001010010000011101	1
uncover	1001111100010111101111010101101011	1
raged	10011111000111011110100100	1
defensively	1001111100010111100100111100000011000101111	1
835	100111110001010101110010001011111111	1
20590	1001111100010111100001100000	1
bureau	10011111000101101010010111000	1
affecting	1001111100011111110000101	1
teens	100111110001011010111000100011000001	1
dome	100111110001011100010101000000	1
supermarket	1001111100010111101111100010111100111	1
punts	10011111000101101011100010001100001	1
jets	100111110001011110011110111000111111	1
uncharacteristically	10011111000100111100010100110110101	1
concentrated	100111110001011100000111010101011011101000	1
1:30	10011111000101111001001100111000001011	1
millionaire	10011111000101110010110000100010	1
13:53:14	1001111101101101	1
a4901	1001111101000000111100010100100110011011011100110110100001000100110001	1
nyt-10-23-00	11101011	1
grooming	1001111100010101001110011	1
titans	10011111000101111001111001001111100	1
yearly	100111110001000100111000001010	1
guts	1001111100010111001110000011111001	1
shanahan	100111110001011110010000100010001101	1
combines	10011111000111110011011000110101100000	1
renting	10011111001100111001011000110	1
-by-	100111110001011011101100011	1
airliner	100111110001011100101010010110010111	1
breath	100111110001011110010001000110000101111	1
defined	10011111000101111110101011111111111	1
motives	1001111100011111101100111100101010	1
tinley	100111110001011110110010110001001110111	1
corporate-owned	100111110001011110111110001011110010	1
jospin	1001111100100000100101	1
deadliest	1001111100010111101010011011000	1
readings	10011111000101111001001101110010011010011	1
tightened	10011111000101111011011000	1
superstar	100111110001011110010011110000001100010110	1
sommers	10011111000101111001111100101000111	1
endlessly	10011111000101111100111010010101000	1
consultant	1001111100010111110000101111010101100011	1
tribal	10011111000101110010001110011110000010	1
consulted	1001111100011110001110001	1
bc-haider-pope-1stld-wri	100111110100000011110001010010011001101101110011011010000100010011001	1
invoking	10011111000101111010100101011011101	1
14:20:24	1001111101101010000001001001100001111	1
confidently	10011111000101111100110011010	1
canon	100111110001011110001110011111	1
alassane	10011111000101111010110010000101100011011100	1
fame	10011111000101110111111111011	1
rooting	100111110001011111010101011001	1
scientifically	10011111000100111000111011110	1
ancient-bird	0111101	1
honeywell	10011111000111110010010010001110	1
barbed	1001111100011111101111010001	1
edged	100111110001111101100101011100001100	1
oceanside	1001111100010111100100110111001001101000	1
boosted	10011111000101110100101011001111001010000	1
defy	100111110001001111101100001001	1
allocation	1001111100010111101001110001011	1
bulletproof	100111110001010110111100101	1
harris	10011111000101011000010	1
intended	10011111000101010010101010	1
lehrer	100111110001101110111000001110	1
costa	100111110001011110010011000101010	1
vacant	10011111000101111001001111000000110001010	1
$1.38	1001111100011111001001001000110	1
highest-ranking	1001111100010111101000000000101001001011010011	1
sprayed	10011111000101110000110001101	1
210	10011111000101111001000010100111000011	1
rubens	1001111100010111100101000001110010011	1
weekly	10011111000111111000001110	1
lennon's	10011111000101110110100010	1
retinue	10011111000101110101000011010011	1
eisenhower	1001111100010111100100111001001101000	1
plumes	100111110001001101010000010	1
functionality	10011111000111011010111000010	1
skies	100111110001111100101110111001101	1
23:07:10	100111110110101111	1
aspects	100111110001011111000001011110	1
bony	1001111100010111000001110110010010001110000100	1
regis	10011111000101110010110000000011111010110101	1
boycotted	1001111100010111111011001011111	1
clan	100111110001011110001111011111101	1
satisfaction	10011111000111011011111100110	1
fossils	100111110001011100100111101001001	1
intel	1001111100011011000100110000100010001011	1
pleats	100111110001011110010000010100011001110101011010100101010011110010010100101011010	1
clay	1001111100010100000101101	1
beverly	100111110001011110011110110111100011	1
satisfactory	100111110001010110011010010	1
21:13:04	10011111011010100000111	1
http://corp.aol.com	10011111000111110101111010	1
babbling	1001111100010111110010100011000	1
elements	1001111100010111101011101011110110	1
gilmore	10011111000101110011101100100001101011	1
diving	1001111100010001010011001101000	1
substance	100111110001011110111110010100	1
memories	100111110001011000001111101110	1
restoring	100111110001001110011000010	1
refer	10011111000100000100100100011100	1
unsuccessfully	1001111100010111001001011001101100	1
thailand	100111110001011100000011101100011101	1
2201edt	11110001	1
package	1001111100010111100101110001010110001	1
swarms	100111110001011100000111011001001000111000011	1
-born	100111110001011110101010111011011010101100	1
johnston	100111110001001001001101	1
.118	10011111000101111110010101011111001101	1
hard-liners	100111110001011101011111001111000101110	1
burning	1001111100010100010001010101110011	1
marlins	10011111000101111001000010010101101	1
jasper	10011111000101111000010101011110111	1
technically	100111110001011111000101100010	1
bubbly	10011111000101111001000001010001100111010101101010010101001111001001010010101100	1
legacy	10011111000101110111110111110111	1
enthusiasts	100111110001111001111001001	1
philadelphia	10011111000101111100101101101111101110100	1
apw20001021.1730.0351	100111110110101000000100100110000001111000001101111101	1
punished	10011111000101111000011110001100010111010	1
texas-state-senate	110111010	1
survives	1001111100111010011110110	1
mammals	100111110001011100000111101100001100	1
nyt20001021.1123.0068	10011111011010100000010010011000000111100000110111111	1
bc-bbn-anderson-column-n	100111110100000011110001010010011001101101110011011010000100010011010	1
they're	100111110001011101001011110010	1
rush	100111110001011110011000111011	1
nyt20001210.1847.0092	10011111011010100000010010011000100001	1
rusz	10011111000110101110101010	1
taught	10011111000101111000100101010001010	1
detailed	1001111100010111100110011100	1
citizenship	10011111000101001000001111	1
johnny	100111110001001101000010	1
watches	1001111100010111110010100110001	1
ujjal	100111110001011110011110110100011011100111	1
laboratory	10011111000101110000011101010101101110101	1
first-class	100111110001111100101110110010	1
managing	1001111100011111001101110000010011111	1
tight	10011111000101110011101000111001	1
implied	1001111100010111001100100000111000111011	1
administers	1001111100101101101100101	1
pollutants	100111110001011110100111101100110110	1
motorcyclists	1001111100011010111010100	1
seriousness	100111110001011110100100011111	1
adriatic	100111110001011110010011111110000010	1
habibie	1001111100010111100011101100000010	1
cpi	10011111000101110010100111000101100110110	1
foreign-policy-politics	11011111001	1
0288	100111110100000011110001010010011001101101110011011010000011	1
snagged	100111110001011100101011010001011101	1
www.fisher2000.com	100111110001011111001100010101101	1
vedrine	1001111100011101100110011010010	1
adam	1001111100010111101111111111000	1
original	1001111100010111010111101111110001101	1
7.17	1001111100010111000000001110000110011	1
instincts	1001111100010111010010100110	1
fairness	1001111100010111111010101111111110	1
mandala	10011111000101111000100011010000100	1
reasoning	10011111000101110010101101000101111	1
causes	1001111100010111101011010100110101110	1
content	1001111100010111010100101010111000000	1
champions	1001111100010011010010101101	1
calif.	1001111100010111000011011111111	1
floated	10011111001000001010101	1
539,947	10011111000101101110110000	1
scapegoats	100111110001011111000111011111110110	1
showings	10011111000100110011111100100	1
moines	100111110001011111001011000001100	1
columbine	10011111000101111000100001010	1
pbs	10011111000110111011100000110	1
harri	1001111100010111001100110010000101000111100	1
19:56:20	100111110110101000000100100110000001111000001100000001111101	1
17:48:31	1001111101101010000001001001100000011110000011011110	1
filling	1001111100010010010111001110	1
mammal	100111110001011100000011111010001101	1
penalties	100111110001011110111110100000100110111111	1
paso	1001111100010111000101101110101011	1
tricolor	10011111000101110101111100111100010110	1
hattaway	100111110001011111001010101111100101	1
czechs	100111110001001111100010	1
juleanna	1001111100010111101010111100110000111	1
pass	1001111100010111101010010101101111	1
destitute	1001111100010111101010110000011010	1
villanova	1001111100010111100001111110110100	1
franco	100111110001011110101100101111100001	1
accreditation	1001111100010111101011011100011000010001	1
prevailed	100111110001011111010001110011	1
lower-than-expected	1001111100010111001100000011111	1
contrast	1001111100010111101001001100010	1
revealing	10011111000101111001001111111000000	1
sarasota	100111110001001100100010001000001	1
indecision	10011111000101111111000101011	1
twisters	1001111100010111100111110010100010	1
compliance	10011111000101110011101100101000111111	1
$6,500	1001111100011111100000110	1
odense	100111110001011110010111010010000	1
nyt20001201.2100.0325	100111110110101000000011	1
healthier	100111110001111110110011110010100	1
apw20001030.1921.0538	10011111011010100000010010011000000111100000110000000000000010110	1
acquittal	100111110001111110100110	1
would've	1001111100010111001110101010111	1
240	1001111100100010010110110	1
strolling	10011111000101111001000010001000111	1
apw20001129.1802.0602	100111110110001	1
($7.74	100111110001011100101010000011010	1
pulls	100111110010000010011	1
gosh	1001111100010111001110110001110101011110	1
attendance	1001111100010111010011011001	1
mort	10011111000111001101110001	1
www.thenewfoundlandgroup.com	100111110001000011101110111	1
pitching	100111110001001001011100110	1
teen	100111110001011110001000101100	1
initiated	100111110001011111100100100101100	1
one-sided	1001111100010110010100011	1
tested	100111110001011110101101000110011111	1
ate	100111110001011100000111010101011011111	1
objections	100111110001011111101100101110	1
keeping	1001111100111111110	1
metrix	10011111000101110010001110011110000000	1
patriarch	10011111000101110000100011101010	1
allende	100111110001011111100111100010111111	1
bias	100111110001011110000110011111101	1
learn	100111110001011110000001111001111	1
stated	10011111000101110010000000100010010	1
capping	10011111000101111001111011010001101110010	1
marginalized	100111110001001111001111000110111100	1
$816	1001111100011111110000110011	1
'90	1001111100010111100100001010011100000	1
transcendent	1001111100010111100001101000001	1
montenegrin	10011111000101111110011001110	1
gannett	1001111100011000000001010010	1
aosta	1001111100010111100100111011001	1
relinquished	100111110001011111101011011001000	1
godfried	1001111100010111110100001111011	1
glinka	100111110001011101011110111111000111	1
unburdened	1001111100010111001010110100010110	1
plant	100111110001101110011001011000110	1
$3.19	100111110001101011001011010	1
disgraced	10011111000101111001011101110111000	1
fbc-rutgers-shea	1001001101100	1
brett	1001111100010111111001010101111100111	1
waver	1001111100010111111111011011111	1
develop	100111110001011100111100000010000100	1
evaluations	1001111100010000100111111	1
malevolent	100111110001011110010011100100110101	1
acquisitions	100111110001011110100000101010	1
a0185	10011111010000001111000101001001100110110111001101101000010001001111	1
japan-economy	1110011	1
leroy	1001111100100000101011	1
15:34:30	10011111011010100000010010011000000111100000110000000000000010000000011	1
hauling	1001111100010111100110010001101000101	1
tentacles	10011111000101110010000000011001100101	1
arbors	1001111100110011100101100010	1
wide-ranging	100111110001011110001110010000000101111101	1
494	10011111000101111001000011111101010100	1
smiling	10011111000101110000110101000111	1
apw20001205.2150.0791	100111110110101000000100111000	1
often-conflicting	10011111000101001101100	1
ally	100111110001011110101101110001100001001	1
severely	1001111100011001100000010110110101	1
propose	10011111000101110011011001000	1
bought	10011111000101111011111000101111000	1
http://www.nyse.com	10011111000110010001010001000001	1
speculate	10011111000101101101011100	1
$13.8	10011111000101111011111001011	1
judgeships	1001111100010111101000001100000011110011	1
madeha	100111110001011100111011011010001110	1
$1.16	100111110001101100010011000010001000100	1
investigators	1001111100010011110001010011011011	1
england	100111110001011110010011111001010110	1
teleconferencing	1001111100010000010010010001111	1
bc-canada-airindia-bombi	100111110100000011110001010010011001101101110011011010000100010010	1
$1.9	10011111000101111100110001010111	1
$1.8	100111110001101111100010110011111	1
$1.7	100111110001111100100100100010	1
$1.4	1001111100010111110011000101010	1
$1.2	1001111100011111001001111110110	1
silky	100111110001111000001111001011	1
counter-demonstrations	10011111000101110010101001011001010	1
candlelight	100111110001011110100000110000001111000	1
discounting	1001111100011101011101	1
risen	100111110001011111101000000010	1
chain-mail	10011111000101110101010101001	1
qualify	100111110001010001000101010111000	1
pitfalls	1001111100010111001000101111001001	1
conditioning	1001111100010110101110001000110001	1
carry-on	100111110001110101011001110110	1
diaspora	100111110001011111001000100110010	1
contender	10011111000101111010100001110100	1
guess	100111110001001110010000	1
heads	1001111100010111001100000100001	1
jew	10011111000101111110101101100101	1
arlington	1001111100010010001101011011	1
1990s	100111110001011110101110100011000111	1
jeb	1001111100010111110010110110111110111011	1
mentally	10011111000101111000100010111	1
erupted	10011111000101111000010011000	1
syllables	10011111000101110000001110110001111	1
interviewed	1001111100010110011000000	1
grace	10011111000101111000110100010010000011	1
polarized	10011111000101111100100010011000	1
condolences	100111110001011110101011101011010	1
hemlepp	1001111100010111110010001001101	1
determined	1001111100010111101000011110011110010	1
fishermen	10011111000101110000011101100100100011100000	1
canceling	1001111100010111001001010101110011	1
21:08:48	100111110110101000000100100110000001110111111	1
ballerina	10011111000111100000111100100	1
recognizing	10011111000101111110010001001001011	1
bouncing	100111110001011110101001010110110	1
braca	100111110001011100001100101110111	1
picture-taking	1001111100010111110010111010011101101001	1
$4.38	1001111100011011001111	1
tryst	10011111000101110000001111101000111	1
virus	100111110001011100100100011110110	1
tips	10011111000101111001011111000110110	1
accepting	10011111000101110011011011011110111	1
understands	1001111100010011010010101110	1
unequal	100111110001011110100111000100	1
campuses	10011111000101110100101111000	1
barred	10011111000101111011001011000100111010	1
barrel	100111110001011110011001000110100011	1
dragged	1001111100010111100001010101111010	1
wording	100111110001011110101011010110	1
gold	1001111100010111100100000101000110011101010110101001010100111100100101001010111	1
ovulate	1001111100010111101011011111001	1
moroccan	10011111000101011101010	1
recanvass	10011111000101110010000010001011111	1
($290	10011111000111110010111011100111	1
degraded	100111110001001100110000	1
overwhelmed	10011111000101110011101011010010	1
occupation	100111110001000000001101	1
wraps	100111110001011110010000010100011001110101011010100101010011110010010100101010	1
laurence	1001111101001111010000101111	1
writes	10011111000101111000000111100110	1
stockholders	10011111000101110011011010101010	1
unjustly	100111110001011101000100111111110111001	1
remedy	100111110001011100110010000011100011100	1
preparing	100111110001011111100100000001101	1
sunni	100111110001011111110111111010	1
clot	1001111100010111100101100000110101	1
incapacitated	10011111000101111110101001100000	1
caramel	10011111000101111001000001010001100111010101101010010101001111001001010010100	1
obscure	10011111000110011101110000000100101000	1
river	1001111100010111100100111111100001	1
78-72	1001111100010111101000000111000100	1
prospectus	100111110001000111001001	1
approaching	100111110001100110000001011011011	1
?'''	100111110010110110110011	1
knees	100111110001011100111011000111010101110	1
unsettling	1001111100010111000010000001010010	1
movie	100111110001011111001110010101	1
diluted	10011111000110110001001100001000100011	1
demons	100111110001011110010000110010011000101	1
pickup	100111110001011110000101010111100	1
$4.25-million	10011111000101111101011101100	1
nope	100111110001111000111001	1
78th	1001111100010111100100001100100110111	1
17:51:42	10011111011010011	1
untouched	1001111100010111000010001110100	1
incident	1001111100010110101001011101	1
renewed	1001111100010111001000000010001000	1
selectively	10011111000101111010110100011001110	1
interface	1001111100010111010100001101000	1
repression	100111110001011110101011011010000110	1
evaporated	100111110001010010101110	1
influential	1001111100010111100001111000110001011100	1
connection	100111110001011111000001100110	1
2238est	011111111	1
patty	10011111000101110111001111101010	1
04:33:15	1001111101101010000001001001100000011110000001101	1
);	1001111100010111000000111110100010	1
underperforming	10011111000101100010011001	1
drunk	1001111100010111100110000110010	1
northeastern	100111110001011110010011010101101100	1
apw20001221.0431.0227	100111110110101000000100100111001010	1
coincidence	100111110001011110100000010100	1
environmentally	10011111000101111001000100011000010110	1
a6290	1001111101000000111100010100100110011011011100110110100111	1
publishing	100111110001101011101011	1
acceptance	1001111100010111001000001000101110	1
evoking	1001111100011110101110000000	1
hitting	1001111100011111011101100101	1
suburbs	10011111000101110111001111100000001	1
patrolled	100111110001001111000101001101100	1
resting	100111110011001110010110000	1
raced	1001111100010111100101001010100011	1
what's	10011111000101110011100000111110101	1
systematic	10011111000101111000111001000000010111111	1
consulate	10011111000101010111001000101111110	1
funk	10011111000100111000000000100	1
uncertain	1001111100010101010111011	1
vapor-tight	1001111100010111001010011100010110011010	1
straight	10011111000111010010100010010	1
admire	10011111000101111000011010001101	1
error	10011111000101111010010010011001	1
backing	10011111000111110010100011001000	1
vow	10011111000101110011101101100011	1
coca-cola	1001111100011100111011	1
barnes	10011111000100100000110	1
move's	100111110001011100111010101100000	1
d.c.	10011111000101111000010010100101	1
103-40	1001111100011101001010001000	1
flooded	100111110001111110000010	1
stack	10011111000101111001100100011010000	1
infamous	100111110001011110101100001000011010	1
high-court	010101	1
$11.2	100111110001011100101001110001011001100	1
picks	1001111100010111011100101000100	1
clasped	1001111100101011011011	1
plagues	1001111100010111101011001000010110001101111	1
2244edt	11011010000	1
woodward	100111110001011110101101000110010	1
plagued	10011111000101110011101010110001	1
wearable	1001111100010111100100000101000110011101010110101001010100111100100101001011	1
$6,209	100111110001111100100010010110	1
recipient	100111110001011111100110111000000	1
sire	1001111100010010111001111	1
($5.16	10011111000101110010101000001100	1
snappy	10011111000101110011110100000000011	1
location	1001111100010011011011000	1
format	1001111100010111001110110010100011110	1
suffering	100111110001011110101101010011010110	1
hitters	1001111100010111110001110000111101	1
outcomes	10011111000101111010110101111010111001	1
autumn	10011111000101111101010000001010	1
75th	10011111000101110011101001100011110	1
.-supervised	10011111000101111000111111001	1
disorder	1001111100010111000000001110000110111011	1
spins	100111110001000101001100110101	1
privately	1001111100011111001111100111	1
attica	1001111100011001110111000000010010101	1
lenin	10011111000101110101111011111100010	1
pall	1001111100010111111011110111	1
ezzi	100111110001011110100001111001111000	1
oil-rich	1001111100010111111011101100110110	1
transactions	10011111000101111011111000011111	1
4.86	10011111000111110010111011000	1
4.80	100111110001100111011100000001001001100	1
digitized	100111110001011101010010101011100001	1
breastplate	100111110001011110010000010100011001110101011010100101010011110010010100100	1
automaker	100111110001111111010001001111	1
tidal	1001111100011010101110011	1
wildlife	1001111100011000000110010000011	1
fouls	10011111000101110110000010010101110	1
hatchet	10011111000101111001001110010011011	1
10-game	1001111100010110100100100110	1
awaited	1001111100010111101001100011	1
contributor	1001111100010111000000111011000110	1
katie	1001111100010111001011000000001111101011011	1
bargaining	1001111100010111100010011000100	1
specifically	1001111100010101011000111000	1
fund-raisers	100111110001011100101100000000111110101100	1
spat	10011111000101111100001010101	1
blueprint	100111110001010000110010111	1
royalties	100111110001100001101000101	1
elsewhere	1001111100010111100100111110100111110	1
slump	100111110001011111000111000011111	1
inched	1001111100011011000100110000100010000	1
off-the-mat	100111110001001101100110011111	1
atlantic	1001111100010111010100100111101	1
morocco	10011111000101111010101011101101101010111	1
last-minute	1001111100011101001101100101	1
consumed	1001111100010111000001110110010010001110001	1
pencil	1001111100010111100000011110010	1
start-up	100111110001011100100010111100101	1
diverse	1001111100010111001000000001100110011	1
chat	10011111000100110011011100000010111	1
defines	10011111000101110010001101111101011	1
